0.000836889,-0.000300333,3.91e-05,0.000146657,0.000115342,-0.000137681,2.01e-05,0.000441656,5.04e-05,-0.001500676,0.000105515,0.000215293,-0.000245474,-7.08e-05,0.000214045,5.66e-05,-9.24e-05,-0.000125643,0.000115112,-6.09e-05,0.00013055,0.000164152,-0.000119096,0.000214921,8.19e-05,0.000293689,-0.000108898,0.000226378,0.000318612,-6.06e-05,0.000405873,0.000131552,0.00016872,-2.64e-05,0.000324501,0.000215521,0.000194384,0.000320078,0.000316596,0.000356872,0.000311678,0.000283238,-0.000198249,0.000306077,0.000286064,0.00032567,0.000215336,-3.08e-05,0.000223985,0.00032681,0.000236948,0.000303258,0.000286714,0.000273585,0.000216149,0.00032314,0.000297334,-5.3e-05,0.000246534,0.000325494,0.000228161,0.000207386,0.000205424,-0.000123678,0.000226462,0.000325576,0.000215584,0.000265015,0.000325559,-0.000228946,0.000325571,0.000135211,0.000238833,0.00032524,0.000215289,0.000157288,-0.001500551,-0.001500507,0.000293814,-0.000542979,0.000298531,-0.000118935,0.000401822,0.000420595,0.000401683,0.000115227,-6.01e-05,-0.00021774,-4.32e-06,-0.000251722,-0.000204949,-0.000119212,-0.000226185,-7.58e-05,-0.001500569,-2.5e-05,-0.000142734,-0.000252907,0.000335773,-0.001500882,0.000286441,-0.000112402,-0.001500557,-0.000123675,-0.000237515,0.000335653,-0.000240452,-0.001500415,-0.00150012,-0.001500069,0.000325531,-0.000183417,0.000325549,0.000212342,9.29e-05,0.000276291,0.000243452,0.000285189,0.000292739,0.000222258,-0.001500305,0.000281869,0.000278147,0.000325652,0.000251796,-0.001500033,-0.001063321,0.000141476,0.000293894,0.000244082,0.000215481,0.000215574,-0.001499807,0.000219199,0.000328398,0.000293752,0.000325335,9.83e-05,-0.001500131,0.000141919,0.000268344,0.000325333,0.000261416,-0.000237498,3.24e-05,0.000206226,0.000223612,-5.99e-05,0.000293962,-0.001063358
-0.000300333,0.004292962,0.000249389,0.000741197,-0.000153272,0.000780974,-2.8e-05,-0.000256119,0.000223249,-0.000549324,0.000303807,-0.000221117,0.000269029,0.000736524,-0.000206931,0.000260828,0.00061205,0.000773149,-0.000153503,0.000624466,0.000386154,-0.000207237,0.000833795,-0.000228689,0.000125272,-0.000363187,0.000590651,-0.000198134,-0.00032506,-0.000114265,-0.00023305,2.43e-05,-0.000179104,0.000340924,-0.000365119,-0.000220889,1.55e-05,-0.000313291,-0.000345637,-0.0003593,-0.000330815,-0.000261254,-0.000289765,-0.000268101,-0.00035074,-0.000367583,-0.000228275,0.000342239,-0.000199092,-0.000357502,-6.99e-05,-0.0001967,-0.000301007,-0.000216804,0.000112616,-0.000371752,-0.000309482,-9.76e-05,-0.00010273,-0.000367759,-0.000201646,2.01e-05,-0.000195217,-0.000198442,-0.000108946,-0.000367677,-0.000220826,-0.000105149,-0.000367694,0.000737623,-0.000367682,0.000100389,-0.000302797,-0.000368013,-0.000221121,-0.000201343,-0.000549199,-0.000549155,-0.000363062,0.004624174,-0.000332671,0.000833956,-0.000197492,-0.000327556,-0.000197632,-0.000153388,0.000689012,-0.000389494,0.000481626,-0.000227213,-0.000319163,0.00083368,-0.000351748,-0.000476439,-0.000549217,0.000409726,8.49e-05,-0.000172692,-0.000217295,-0.000549529,-0.000301279,-0.000164827,-0.000549204,-0.000198439,-0.000356567,-0.000198018,-0.000319159,-0.000549062,-0.000548767,-0.000548717,-0.000367722,-0.000368828,-0.000367704,2.86e-05,-0.000391699,-0.000414689,8.5e-05,-0.000372942,-0.000359101,-0.000393468,-0.000548953,-0.000330838,-0.000366842,-0.0003676,-0.000329979,-0.000548681,0.003680605,-0.000501032,-0.000362982,-0.000298971,-0.000220929,-0.000437482,-0.000548455,-3.67e-05,-0.000331921,-0.000363124,-0.000367918,0.000632118,-0.000548779,-0.000276802,-0.000366629,-0.00036792,-0.000360366,-0.00035655,-1.65e-05,4.14e-06,-0.000408501,0.000689174,-0.000362914,0.003680568
3.91e-05,0.000249389,0.000910367,0.000537617,0.000550046,0.000456468,0.000536796,0.000221874,0.00064286,-0.001415188,0.000277992,0.000389146,0.000317301,0.000223227,0.00038366,0.000451241,0.000462886,0.000296996,0.000549815,0.000445925,5.02e-05,0.000403628,0.000297225,0.000267265,0.000389986,-0.000155641,0.000269636,0.000300709,-0.000121379,0.000290956,0.000218274,0.000395866,0.000414813,0.000705653,-0.000156045,0.000389374,0.000399518,-7.18e-05,-0.00014851,-0.000131826,-0.000142777,1.9e-05,0.000182623,-1.69e-05,-0.000156512,-0.000157171,0.000267679,0.000662893,0.000311204,-0.000123643,-2.17e-05,-0.00013368,6.16e-05,-5.93e-05,-0.000124839,-0.000157517,-0.000116473,0.000402008,-6.01e-05,-0.000157347,0.000307064,-8.3e-06,0.000352116,1.92e-05,0.000308046,-0.000157264,0.000389437,9.5e-06,-0.000157281,0.000167306,-0.000157269,0.000467014,9.08e-05,-0.0001576,0.000389142,0.000168107,-0.001415063,-0.001415019,-0.000155516,3.42e-05,-4.68e-06,0.000297386,0.000269097,-4.6e-05,0.000268957,0.00054993,0.000224231,-0.000111666,0.000331223,-4.04e-06,-3.52e-05,0.00029711,-0.000101385,-0.000101004,-0.001415081,0.000513659,0.000297943,-3.96e-05,0.000227522,-0.001415394,6.13e-05,0.000258694,-0.001415069,1.92e-05,-0.000126581,0.000376173,-0.000117495,-0.001414927,-0.001414632,-0.001414581,-0.00015731,8.11e-05,-0.000157292,8.74e-05,1.55e-06,-0.000177977,0.000173023,-0.000160309,-0.000143969,-0.000155667,-0.001414817,-0.000145747,-0.000130406,-0.000157188,-0.000144386,-0.001414546,-0.000968447,-0.000209979,-0.000155436,5.74e-05,0.000389334,-0.000193566,-0.001414319,-3.55e-05,6.06e-05,-0.000155578,-0.000157506,-0.000344926,-0.001414643,-1.02e-05,-0.000116378,-0.000157507,-8.54e-05,-0.000126564,-3.33e-05,-3.77e-05,-8.44e-05,0.000224393,-0.000155368,-0.000968484
0.000146657,0.000741197,0.000537617,0.001381351,0.000403519,0.000284589,0.000388683,0.000366674,0.000559107,-0.001268072,0.000269817,0.00033176,0.000171644,0.00012453,0.000315912,0.000477817,0.000428661,0.000228596,0.000403289,0.000405075,3.94e-05,0.000310355,0.000240712,0.000181432,0.000529481,-0.000207526,0.000252172,0.000287328,-0.000180877,0.000140392,0.00018901,0.000412652,0.000426688,0.00049024,-0.000205086,0.000331988,0.000463845,-8.85e-05,-0.000192248,-0.000140772,-0.000182838,2.66e-05,-0.000100281,-4.07e-05,-0.000183374,-0.000207044,0.000181847,0.000508366,0.000292257,-0.000162302,-2.2e-05,-4.24e-05,-9.85e-05,-5.14e-05,8.34e-05,-0.000205912,-0.000147954,9.47e-05,-9.16e-05,-0.00020722,0.000280526,-1.09e-05,0.000327682,-0.000118489,0.000305888,-0.000207138,0.000332051,9.03e-06,-0.000207155,8.31e-05,-0.000207143,0.000393784,-8.36e-05,-0.000207474,0.000331756,0.00013389,-0.001267947,-0.001267902,-0.000207401,0.000952625,-7.96e-06,0.000240873,0.000411016,-7.41e-05,0.000410876,0.000403404,0.000146439,-0.000246971,0.000322235,-0.000148632,-0.000147973,0.000240597,-0.00023687,-0.000200876,-0.001267965,0.000452111,0.000211652,-0.000156709,0.000413654,-0.001268277,-9.87e-05,0.00010465,-0.001267952,-0.000118485,-0.000281779,0.000453044,-0.000293153,-0.00126781,-0.001267515,-0.001267464,-0.000207183,-5.1e-05,-0.000207165,5.87e-05,-5.39e-05,-0.000245536,0.000141655,-0.000210135,-0.000188787,-0.000183684,-0.001267701,-0.000185359,-0.000168785,-0.000207062,-0.000175107,-0.001267429,0.00038598,-0.000284205,-0.000207321,-9.95e-05,0.000331948,-0.000242199,-0.001267202,-3.73e-05,3.68e-06,-0.000207463,-0.000207379,-2.72e-05,-0.001267527,-9.35e-05,-0.00014628,-0.000207381,-0.000157408,-0.000281762,-0.000106251,-5.43e-05,-0.00010989,0.000146601,-0.000207253,0.000385943
0.000115342,-0.000153272,0.000550046,0.000403519,0.000962176,0.000155658,0.000777676,0.000323224,0.000562227,-0.001377201,0.000118357,0.000511014,0.000224358,7.79e-05,0.00050321,0.000274086,0.000256975,4.5e-05,0.000972838,0.000211246,-0.000101495,0.000519614,4.5e-05,0.000503891,0.000344819,-0.000100184,6.41e-05,0.000407819,-6.69e-05,0.000597764,0.00030197,0.000313946,0.00058121,0.000511297,-0.000105132,0.000506208,0.000333466,-3.24e-05,-0.000108548,-7.22e-05,-0.00011059,9.31e-05,0.000346294,-1.28e-05,-0.000129097,-0.000102357,0.000501773,0.000549887,0.000420648,-6.95e-05,-9.15e-05,-0.00010769,0.000196837,-6.79e-05,-0.000190213,-0.000105186,-9.55e-05,0.000554518,-0.000114285,-0.000105536,0.000409178,-0.000121853,0.000484041,0.000119916,0.000284491,-0.000102563,0.000507882,-4.7e-05,-9.65e-05,-5.82e-05,-0.000102629,0.000412371,0.000243639,-0.000111216,0.000509069,0.000227467,-0.001362038,-0.001362634,-9.9e-05,-0.000409332,0.000110684,5.11e-05,0.000364179,9.17e-06,0.000357487,0.00096692,7.56e-05,-2.48e-05,0.000114022,-1.97e-05,-3.06e-05,3.27e-05,-2.07e-05,-5.75e-05,-0.001347273,0.000305156,0.000178159,-5.93e-05,0.000367183,-0.001359589,0.000196177,0.000530407,-0.001355868,0.000120061,-3.7e-05,0.000496213,3.67e-07,-0.00137149,-0.001354253,-0.001357454,-0.000101809,0.000163071,-0.00010567,-9.9e-06,6.23e-05,-0.00013179,8.52e-05,-0.000104362,-8.25e-05,-0.000108068,-0.001361394,-0.000103374,-5.47e-05,-0.000107404,-0.0001209,-0.001348646,-0.000976592,-0.000184741,-0.00011044,0.000203738,0.000499592,-0.000153012,-0.001355833,-0.000123777,0.000149891,-9.73e-05,-0.00011742,-0.000376907,-0.001353774,4.94e-05,-2.76e-05,-0.000107134,-4e-05,-3.13e-05,-0.000142435,-0.000104898,-2.78e-05,8.4e-05,-0.000105678,-0.000984396
-0.000137681,0.000780974,0.000456468,0.000284589,0.000155658,0.001167205,0.000242157,-1.27e-05,0.000349895,-0.001312828,0.00025631,2.85e-05,0.000514619,0.000609881,1.47e-05,0.000267961,0.000703759,0.0007501,0.000155428,0.000548394,0.000350438,-1.59e-05,0.000803035,-3.23e-05,0.000290355,-0.000115336,0.000521099,3.34e-05,-0.000114976,0.000352407,8.14e-05,0.000174307,9.82e-05,0.000485368,-0.000119998,2.87e-05,0.000167354,-0.000123241,-0.000107705,-0.000133179,-9.84e-05,-5.88e-05,0.000153487,-8.25e-05,-0.000113661,-0.000121274,-3.19e-05,0.00047046,3.54e-05,-0.000132573,3.76e-05,-0.000123134,8.19e-05,-7.38e-05,-5.53e-05,-0.00012389,-7.64e-05,0.000362511,1.18e-05,-0.00012145,3.99e-05,0.000122313,1.48e-05,0.000173361,7.67e-05,-0.000121368,2.88e-05,-1.34e-07,-0.000121385,0.000633785,-0.000121373,0.000187001,-1.52e-05,-0.000121704,2.85e-05,0.000109404,-0.001312703,-0.001312659,-0.000115211,0.000588532,-9.68e-05,0.000803196,7.45e-05,-0.000127871,7.44e-05,0.000155543,0.00060194,1.23e-05,0.000564651,0.000159075,7.46e-05,0.000802919,3.85e-06,-0.00011449,-0.001312721,0.000344711,0.000180205,0.000121829,3.49e-05,-0.001313033,8.16e-05,0.000300858,-0.001312709,0.000173365,7.94e-06,2.67e-05,-3.31e-05,-0.001312567,-0.001312272,-0.001312221,-0.000121413,3.66e-05,-0.000121395,9.41e-05,-0.000161657,-0.000183277,7.52e-05,-0.000120687,-0.00011974,-0.000137888,-0.001312457,-9.87e-05,-9.46e-05,-0.000121291,-9.39e-05,-0.001312185,-0.000901714,-0.000203606,-0.000115131,8.92e-05,2.87e-05,-0.0001658,-0.001311959,7.27e-05,-0.000157702,-0.000115273,-0.000121609,-0.000330397,-0.001312283,3.97e-05,-8.34e-05,-0.000121611,-4.36e-05,7.96e-06,4.84e-05,6.85e-05,-0.000181149,0.000602102,-0.000115063,-0.00090175
2.01e-05,-2.8e-05,0.000536796,0.000388683,0.000777676,0.000242157,0.001022761,0.000216966,0.000546702,-0.00135676,0.000146237,0.000366803,0.000300551,0.000240847,0.000379275,0.000246872,0.000343708,0.000192598,0.000777445,0.000349272,-8.98e-05,0.000366885,0.000121917,0.000470616,0.000357777,-0.000127192,0.000114677,0.000284649,-0.000104735,0.000649364,0.000292024,0.000287341,0.000453964,0.000585642,-0.000128923,0.000367031,0.000300018,-5.14e-05,-0.000126923,-9.91e-05,-0.000125134,9.15e-05,0.000372422,-1.61e-05,-0.000132656,-0.000129439,0.00047103,0.000626604,0.000298714,-9.65e-05,-6.84e-05,-0.000122458,0.000209308,-5.48e-05,-0.000172773,-0.000129662,-8.62e-05,0.00060593,-4.2e-05,-0.000129615,0.000286748,-0.000110922,0.00036898,0.000136591,0.000232225,-0.000129532,0.000367094,-4.12e-05,-0.000129549,-8.27e-06,-0.000129537,0.00041204,0.000248078,-0.000129868,0.000366799,0.000168753,-0.001356635,-0.001356591,-0.000127066,-0.000303201,9.02e-05,0.000122078,0.000247034,-5.4e-05,0.000246894,0.00077756,0.000166827,-6.51e-06,0.000133274,7.19e-05,1.76e-05,0.000121801,1.16e-05,-2.74e-05,-0.001356653,0.000359073,0.000216365,9.49e-06,0.000264698,-0.001356966,0.000209035,0.000557642,-0.001356641,0.000136594,-1.44e-05,0.000366533,-7.63e-06,-0.001356499,-0.001356204,-0.001356153,-0.000129578,0.000185831,-0.00012956,8.91e-05,3.61e-05,-0.000116485,0.000116583,-0.000131627,-0.000111846,-0.000112721,-0.001356389,-0.000118841,-7.8e-05,-0.000129456,-0.000130252,-0.001356117,-0.0009814,-0.000176374,-0.000126987,0.000209218,0.000366991,-0.000159785,-0.001355891,-0.000120143,0.000105322,-0.000127128,-0.000129774,-0.000400341,-0.001356215,2.41e-05,-4.99e-05,-0.000129775,-5.98e-05,-1.43e-05,-9.93e-05,-9.1e-05,-4.34e-05,0.00016699,-0.000126918,-0.000981436
0.000441656,-0.000256119,0.000221874,0.000366674,0.000323224,-1.27e-05,0.000216966,0.000844951,0.000218649,-0.001404648,0.00016571,0.000508156,-0.000165033,6.28e-05,0.00047122,0.000246549,9.76e-05,2.12e-05,0.000322994,0.00014671,-2.62e-05,0.000409888,2.69e-05,0.000221453,0.000222644,0.000108381,5.27e-05,0.000478867,0.000131465,6.82e-05,0.000341236,0.000329436,0.000443098,0.000167425,9.65e-05,0.000508384,0.000412978,0.000141018,9.04e-05,0.000149434,8.68e-05,0.000118937,-0.000106416,0.000122701,5.8e-05,9.7e-05,0.000221867,0.000162968,0.000492227,0.00012529,4.9e-05,8.66e-05,-9.46e-06,8.73e-05,-1.76e-05,9.6e-05,7.22e-05,7.4e-05,1.99e-05,9.68e-05,0.00048446,6.65e-06,0.000481905,3.68e-05,0.000445876,9.69e-05,0.000508447,8.94e-05,9.69e-05,-0.000134131,9.69e-05,0.000240543,5.84e-06,9.66e-05,0.000508152,0.000366917,-0.001404522,-0.001404478,0.000108507,-0.00061377,0.000138484,2.71e-05,0.00067447,0.000178925,0.00067433,0.000323109,7.16e-05,-9.34e-05,0.000125306,-0.000129526,-0.000107651,2.68e-05,-8.21e-05,-3.62e-05,-0.001404541,0.000155845,2.39e-05,-0.000131573,0.000482193,-0.001404853,-9.74e-06,-2.68e-05,-0.001404528,3.68e-05,-9.96e-05,0.000632576,-0.00014352,-0.001404386,-0.001404091,-0.00140404,9.69e-05,-2.19e-05,9.69e-05,0.000105315,0.000114227,-3.48e-07,0.000174514,0.000100414,0.000122121,4.55e-05,-0.001404277,0.000100162,9.47e-05,9.7e-05,7.18e-05,-0.001404005,-0.001031506,-6.32e-05,0.000108586,1.01e-05,0.000508343,1.95e-05,-0.001403778,2.89e-05,0.000225282,0.000108445,9.67e-05,-0.000160527,-0.001404103,0.000182839,8.57e-05,9.67e-05,8.04e-05,-9.96e-05,-0.00011407,2.68e-05,0.000113515,7.18e-05,0.000108655,-0.001031542
5.04e-05,0.000223249,0.00064286,0.000559107,0.000562227,0.000349895,0.000546702,0.000218649,0.000799176,-0.001437209,0.000265475,0.000369498,0.000319213,0.000205299,0.000417334,0.000413246,0.000452198,0.000265637,0.000556768,0.0004319,3.23e-05,0.000357482,0.000261915,0.000274806,0.000430486,-0.000155516,0.000248446,0.000382456,-0.000125305,0.000343223,0.000176189,0.000488308,0.000528538,0.000598422,-0.000147738,0.000373137,0.000482618,-4.06e-05,-0.000140733,-0.000122668,-0.000135485,4.45e-05,0.000101175,1.18e-05,-0.000149413,-0.00014355,0.0002878,0.000641505,0.000390744,-0.000101947,-2.41e-05,-0.000128031,4.89e-05,-5.32e-05,-0.000112566,-0.00014974,-0.000116999,0.000290985,-6.22e-05,-0.000146143,0.000381729,-1.45e-05,0.000422105,1.17e-05,0.000376692,-0.000147742,0.000373699,3.92e-05,-0.000151689,0.000142743,-0.000149019,0.000451739,4.54e-05,-0.000151326,0.000370742,0.000169166,-0.001449071,-0.00144455,-0.000149548,5.78e-06,2.67e-05,0.000271835,0.000274396,-3.6e-05,0.000275907,0.000567156,0.000200951,-0.000117607,0.000309204,-3.82e-05,-6.12e-05,0.000261683,-0.000100437,-0.000107176,-0.001441168,0.000468633,0.000273678,-4.53e-05,0.00025391,-0.001440754,4.31e-05,0.000295294,-0.001441502,1.1e-05,-0.000135097,0.000368878,-0.000106307,-0.001449565,-0.001440295,-0.001419929,-0.000147715,9.79e-05,-0.000150519,7.88e-05,6.71e-05,-0.000161056,0.000216863,-0.000155258,-0.000137722,-0.000143589,-0.001436523,-0.000140254,-0.000115796,-0.000151459,-0.000141211,-0.00144457,-0.000985705,-0.000196715,-0.000149862,3.92e-05,0.000375578,-0.000183056,-0.001431528,-3.91e-05,4.74e-05,-0.000146838,-0.000147394,-0.000333338,-0.001440426,-2.37e-06,-9.54e-05,-0.000146429,-9.97e-05,-0.000130597,-5.2e-05,-5.13e-05,-7.84e-05,0.000208144,-0.000146265,-0.000982982
-0.001500676,-0.000549324,-0.001415188,-0.001268072,-0.001377201,-0.001312828,-0.00135676,-0.001404648,-0.001437209,0.016889004,-0.00153267,-0.00134586,-0.001302246,-0.001241604,-0.001359605,-0.001441732,-0.001396719,-0.001308036,-0.001353798,-0.001398977,-0.00152844,-0.001226591,-0.001290027,-0.001495474,-0.001400434,-0.001442148,-0.001404222,-0.001350466,-0.001421076,-0.001171141,-0.001457472,-0.001437449,-0.001381976,-0.001410916,-0.001443926,-0.001348168,-0.001405608,-0.001494294,-0.001449506,-0.001462664,-0.001453251,-0.001521043,-0.001097492,-0.001512153,-0.001468277,-0.001440299,-0.001505507,-0.001426703,-0.00135458,-0.001466496,-0.001518394,-0.001432989,-0.001423624,-0.001487902,-0.001413784,-0.001443882,-0.001465917,-0.001087389,-0.00149733,-0.001439005,-0.001355528,-0.001523508,-0.001364644,-0.000523432,-0.001439359,-0.001436558,-0.001343469,-0.001532732,-0.001449118,-0.001312586,-0.001450809,-0.001512036,-0.001424124,-0.001426746,-0.001337458,-0.00119669,0.016882201,0.016850939,-0.001438228,0.001466036,-0.001509874,-0.001320507,-0.001326579,-0.001410579,-0.001346411,-0.001360746,-0.001341107,-0.000946748,-0.001339696,-0.00100771,-0.001053185,-0.001290423,-0.00095283,-0.001185624,0.016882987,-0.001283858,-0.001329277,-0.001003393,-0.001092275,0.016892297,-0.001427234,-0.000942037,0.016847918,-0.000520808,-0.000902975,-0.001359766,-0.000816274,0.016873561,0.016867139,0.016885837,-0.001430761,-0.001094322,-0.001431279,-0.00144942,-0.001382677,-0.001349972,-0.001544364,-0.001446857,-0.001451089,-0.001482102,0.016857849,-0.001454864,-0.001455929,-0.001457289,-0.001466741,0.016859949,0.007124545,-0.001457886,-0.001463123,-0.001424103,-0.001366608,-0.00146911,0.016875815,-0.00151758,-0.00152341,-0.001440988,-0.001445794,-0.000984252,0.016860151,-0.001289291,-0.001462745,-0.001451005,-0.001458546,-0.00089843,-0.001461836,-0.00152496,-0.001509731,-0.001339705,-0.001436043,0.007146743
